# sample: 7_ITO
# blocks: 30 (Section_Sweep triplets left-to-right)
A_s1,A_s1,A_s1,A_s2,A_s2,A_s2,A_s3,A_s3,A_s3,B_s1,B_s1,B_s1,B_s2,B_s2,B_s2,B_s3,B_s3,B_s3,D_s1,D_s1,D_s1,D_s2,D_s2,D_s2,D_s3,D_s3,D_s3,E_s1,E_s1,E_s1,E_s2,E_s2,E_s2,E_s3,E_s3,E_s3,F_s1,F_s1,F_s1,F_s2,F_s2,F_s2,F_s3,F_s3,F_s3,G_s1,G_s1,G_s1,G_s2,G_s2,G_s2,G_s3,G_s3,G_s3,H_s1,H_s1,H_s1,H_s2,H_s2,H_s2,H_s3,H_s3,H_s3,I_s1,I_s1,I_s1,I_s2,I_s2,I_s2,I_s3,I_s3,I_s3,K_s1,K_s1,K_s1,K_s2,K_s2,K_s2,K_s3,K_s3,K_s3,L_s1,L_s1,L_s1,L_s2,L_s2,L_s2,L_s3,L_s3,L_s3
,,,,,,1.8,0.0001699,1758000000,,,,,,,1.8,8.256e-05,1758000000,,,,,,,1.8,0.0003323,1758000000,,,,,,,1.8,9.843e-05,1758000000,,,,,,,1.8,0.0001177,1758000000,,,,,,,1.8,0.0002934,1758000000,,,,,,,1.8,0.0003436,1758000000,,,,,,,1.8,0.0001434,1758000000,,,,,,,1.8,0.0003911,1758000000,,,,,,,1.8,0.0001403,1758000000
,,,,,,2,0.0001898,1758000000,,,,,,,2,9.176e-05,1758000000,,,,,,,2,0.0003692,1758000000,,,,,,,2,0.0001094,1758000000,,,,,,,2,0.0001306,1758000000,,,,,,,2,0.000326,1758000000,,,,,,,2,0.0003818,1758000000,,,,,,,2,0.0001592,1758000000,,,,,,,2,0.0004345,1758000000,,,,,,,2,0.0001558,1758000000
,,,,,,2.2,0.0002109,1758000000,,,,,,,2.2,0.000101,1758000000,,,,,,,2.2,0.0004064,1758000000,,,,,,,2.2,0.0001204,1758000000,,,,,,,2.2,0.0001435,1758000000,,,,,,,2.2,0.0003596,1758000000,,,,,,,2.2,0.0004202,1758000000,,,,,,,2.2,0.0001753,1758000000,,,,,,,2.2,0.0004783,1758000000,,,,,,,2.2,0.0001716,1758000000
,,,,,,2.4,0.0002313,1758000000,,,,,,,2.4,0.0001101,1758000000,,,,,,,2.4,0.0004433,1758000000,,,,,,,2.4,0.0001313,1758000000,,,,,,,2.4,0.0001565,1758000000,,,,,,,2.4,0.0003924,1758000000,,,,,,,2.4,0.000458,1758000000,,,,,,,2.4,0.0001911,1758000000,,,,,,,2.4,0.0005216,1758000000,,,,,,,2.4,0.0001871,1758000000
,,,,,,2.6,0.0002527,1758000000,,,,,,,2.6,0.0001192,1758000000,,,,,,,2.6,0.0004803,1758000000,,,,,,,2.6,0.0001422,1758000000,,,,,,,2.6,0.0001694,1758000000,,,,,,,2.6,0.0004253,1758000000,,,,,,,2.6,0.0004956,1758000000,,,,,,,2.6,0.0002069,1758000000,,,,,,,2.6,0.0005651,1758000000,,,,,,,2.6,0.0002027,1758000000
,,,,,,2.8,0.0002746,1758000000,,,,,,,2.8,0.0001283,1758000000,,,,,,,2.8,0.0005172,1758000000,,,,,,,2.8,0.0001532,1758000000,,,,,,,2.8,0.0001822,1758000000,,,,,,,2.8,0.0004573,1758000000,,,,,,,2.8,0.0005331,1758000000,,,,,,,2.8,0.0002229,1758000000,,,,,,,2.8,0.0006084,1758000000,,,,,,,2.8,0.0002183,1758000000
,,,,,,3,0.0002988,1758000000,,,,,,,3,0.0001375,1758000000,,,,,,,3,0.000554,1758000000,,,,,,,3,0.0001641,1758000000,,,,,,,3,0.000195,1758000000,,,,,,,3,0.0004896,1758000000,,,,,,,3,0.0005694,1758000000,,,,,,,3,0.0002388,1758000000,,,,,,,3,0.0006518,1758000000,,,,,,,3,0.0002339,1758000000
,,,,,,3.2,0.0003211,1758000000,,,,,,,3.2,0.0001467,1758000000,,,,,,,3.2,0.0005909,1758000000,,,,,,,3.2,0.000175,1758000000,,,,,,,3.2,0.0002077,1758000000,,,,,,,3.2,0.000522,1758000000,,,,,,,3.2,0.0006067,1758000000,,,,,,,3.2,0.0002543,1758000000,,,,,,,3.2,0.0006951,1758000000,,,,,,,3.2,0.0002495,1758000000
,,,,,,3.4,0.0003461,1758000000,,,,,,,3.4,0.0001557,1758000000,,,,,,,3.4,0.0006279,1758000000,,,,,,,3.4,0.000186,1758000000,,,,,,,3.4,0.0002205,1758000000,,,,,,,3.4,0.0005542,1758000000,,,,,,,3.4,0.0006435,1758000000,,,,,,,3.4,0.0002703,1758000000,,,,,,,3.4,0.0007385,1758000000,,,,,,,3.4,0.0002651,1758000000
,,,,,,3.6,0.0003708,1758000000,,,,,,,3.6,0.0001648,1758000000,,,,,,,3.6,0.0006647,1758000000,,,,,,,3.6,0.0001969,1758000000,,,,,,,3.6,0.000233,1758000000,,,,,,,3.6,0.000587,1758000000,,,,,,,3.6,0.00068,1758000000,,,,,,,3.6,0.0002862,1758000000,,,,,,,3.6,0.0007817,1758000000,,,,,,,3.6,0.0002807,1758000000
,,,,,,3.8,0.0003945,1758000000,,,,,,,3.8,0.0001739,1758000000,,,,,,,3.8,0.0007016,1758000000,,,,,,,3.8,0.0002078,1758000000,,,,,,,3.8,0.0002457,1758000000,,,,,,,3.8,0.000615,1758000000,,,,,,,3.8,0.0007177,1758000000,,,,,,,3.8,0.0003021,1758000000,,,,,,,3.8,0.000825,1758000000,,,,,,,3.8,0.0002962,1758000000
,,,,,,4,0.0004168,1758000000,,,,,,,4,0.000183,1758000000,,,,,,,4,0.0007385,1758000000,,,,,,,4,0.0002187,1758000000,,,,,,,4,0.0002582,1758000000,,,,,,,4,0.0006492,1758000000,,,,,,,4,0.0007546,1758000000,,,,,,,4,0.0003176,1758000000,,,,,,,4,0.0008685,1758000000,,,,,,,4,0.0003118,1758000000
,,,,,,4.2,0.0004382,1758000000,,,,,,,4.2,0.0001922,1758000000,,,,,,,4.2,0.0007753,1758000000,,,,,,,4.2,0.0002296,1758000000,,,,,,,4.2,0.0002707,1758000000,,,,,,,4.2,0.0006778,1758000000,,,,,,,4.2,0.0007906,1758000000,,,,,,,4.2,0.0003338,1758000000,,,,,,,4.2,0.0009117,1758000000,,,,,,,4.2,0.0003274,1758000000
,,,,,,4.4,0.000461,1758000000,,,,,,,4.4,0.0002012,1758000000,,,,,,,4.4,0.0008122,1758000000,,,,,,,4.4,0.0002405,1758000000,,,,,,,4.4,0.0002831,1758000000,,,,,,,4.4,0.0007135,1758000000,,,,,,,4.4,0.000829,1758000000,,,,,,,4.4,0.0003493,1758000000,,,,,,,4.4,0.0009552,1758000000,,,,,,,4.4,0.0003429,1758000000
,,,,,,4.6,0.0004813,1758000000,,,,,,,4.6,0.0002103,1758000000,,,,,,,4.6,0.0008491,1758000000,,,,,,,4.6,0.0002515,1758000000,,,,,,,4.6,0.0002955,1758000000,,,,,,,4.6,0.000752,1758000000,,,,,,,4.6,0.0008656,1758000000,,,,,,,4.6,0.0003651,1758000000,,,,,,,4.6,0.0009983,1758000000,,,,,,,4.6,0.0003585,1758000000
,,,,,,4.8,0.0004994,1758000000,,,,,,,4.8,0.0002193,1758000000,,,,,,,4.8,0.000886,1758000000,,,,,,,4.8,0.0002624,1758000000,,,,,,,4.8,0.0003079,1758000000,,,,,,,4.8,0.0007865,1758000000,,,,,,,4.8,0.0009027,1758000000,,,,,,,4.8,0.0003809,1758000000,,,,,,,4.8,0.001042,1758000000,,,,,,,4.8,0.0003741,1758000000
,,,,,,5,0.0005196,1758000000,,,,,,,5,0.0002285,1758000000,,,,,,,5,0.0009228,1758000000,,,,,,,5,0.0002733,1758000000,,,,,,,5,0.0003202,1758000000,,,,,,,5,0.0008234,1758000000,,,,,,,5,0.00094,1758000000,,,,,,,5,0.0003965,1758000000,,,,,,,5,0.001085,1758000000,,,,,,,5,0.0003897,1758000000
,,,,,,4.8,0.000494,1758000000,,,,,,,4.8,0.0002193,1758000000,,,,,,,4.8,0.0008859,1758000000,,,,,,,4.8,0.0002624,1758000000,,,,,,,4.8,0.000307,1758000000,,,,,,,4.8,0.0007882,1758000000,,,,,,,4.8,0.0009044,1758000000,,,,,,,4.8,0.0003804,1758000000,,,,,,,4.8,0.001041,1758000000,,,,,,,4.8,0.0003741,1758000000
,,,,,,4.6,0.0004734,1758000000,,,,,,,4.6,0.0002101,1758000000,,,,,,,4.6,0.0008491,1758000000,,,,,,,4.6,0.0002515,1758000000,,,,,,,4.6,0.0002939,1758000000,,,,,,,4.6,0.0007525,1758000000,,,,,,,4.6,0.0008651,1758000000,,,,,,,4.6,0.0003638,1758000000,,,,,,,4.6,0.0009978,1758000000,,,,,,,4.6,0.0003585,1758000000
,,,,,,4.4,0.0004525,1758000000,,,,,,,4.4,0.000201,1758000000,,,,,,,4.4,0.0008121,1758000000,,,,,,,4.4,0.0002405,1758000000,,,,,,,4.4,0.000281,1758000000,,,,,,,4.4,0.0007185,1758000000,,,,,,,4.4,0.0008267,1758000000,,,,,,,4.4,0.0003481,1758000000,,,,,,,4.4,0.0009545,1758000000,,,,,,,4.4,0.0003429,1758000000
,,,,,,4.2,0.0004296,1758000000,,,,,,,4.2,0.0001919,1758000000,,,,,,,4.2,0.0007753,1758000000,,,,,,,4.2,0.0002296,1758000000,,,,,,,4.2,0.0002681,1758000000,,,,,,,4.2,0.0006848,1758000000,,,,,,,4.2,0.0007903,1758000000,,,,,,,4.2,0.000332,1758000000,,,,,,,4.2,0.0009111,1758000000,,,,,,,4.2,0.0003274,1758000000
,,,,,,4,0.0004087,1758000000,,,,,,,4,0.0001828,1758000000,,,,,,,4,0.0007384,1758000000,,,,,,,4,0.0002187,1758000000,,,,,,,4,0.0002552,1758000000,,,,,,,4,0.0006492,1758000000,,,,,,,4,0.0007519,1758000000,,,,,,,4,0.0003163,1758000000,,,,,,,4,0.0008678,1758000000,,,,,,,4,0.0003118,1758000000
,,,,,,3.8,0.0003856,1758000000,,,,,,,3.8,0.0001736,1758000000,,,,,,,3.8,0.0007014,1758000000,,,,,,,3.8,0.0002078,1758000000,,,,,,,3.8,0.0002424,1758000000,,,,,,,3.8,0.0006129,1758000000,,,,,,,3.8,0.0007145,1758000000,,,,,,,3.8,0.0003001,1758000000,,,,,,,3.8,0.0008245,1758000000,,,,,,,3.8,0.0002962,1758000000
,,,,,,3.6,0.0003648,1758000000,,,,,,,3.6,0.0001645,1758000000,,,,,,,3.6,0.0006646,1758000000,,,,,,,3.6,0.0001968,1758000000,,,,,,,3.6,0.0002297,1758000000,,,,,,,3.6,0.0005797,1758000000,,,,,,,3.6,0.0006766,1758000000,,,,,,,3.6,0.0002842,1758000000,,,,,,,3.6,0.0007811,1758000000,,,,,,,3.6,0.0002806,1758000000
,,,,,,3.4,0.0003434,1758000000,,,,,,,3.4,0.0001554,1758000000,,,,,,,3.4,0.0006277,1758000000,,,,,,,3.4,0.0001859,1758000000,,,,,,,3.4,0.0002169,1758000000,,,,,,,3.4,0.000547,1758000000,,,,,,,3.4,0.0006403,1758000000,,,,,,,3.4,0.0002683,1758000000,,,,,,,3.4,0.0007377,1758000000,,,,,,,3.4,0.000265,1758000000
,,,,,,3.2,0.0003223,1758000000,,,,,,,3.2,0.0001462,1758000000,,,,,,,3.2,0.0005908,1758000000,,,,,,,3.2,0.000175,1758000000,,,,,,,3.2,0.0002042,1758000000,,,,,,,3.2,0.0005115,1758000000,,,,,,,3.2,0.0006022,1758000000,,,,,,,3.2,0.0002525,1758000000,,,,,,,3.2,0.0006943,1758000000,,,,,,,3.2,0.0002494,1758000000
,,,,,,3,0.0003004,1758000000,,,,,,,3,0.0001371,1758000000,,,,,,,3,0.0005539,1758000000,,,,,,,3,0.000164,1758000000,,,,,,,3,0.0001915,1758000000,,,,,,,3,0.0004786,1758000000,,,,,,,3,0.0005647,1758000000,,,,,,,3,0.0002366,1758000000,,,,,,,3,0.000651,1758000000,,,,,,,3,0.0002339,1758000000
,,,,,,2.8,0.0002807,1758000000,,,,,,,2.8,0.0001281,1758000000,,,,,,,2.8,0.000517,1758000000,,,,,,,2.8,0.0001531,1758000000,,,,,,,2.8,0.0001788,1758000000,,,,,,,2.8,0.0004452,1758000000,,,,,,,2.8,0.0005274,1758000000,,,,,,,2.8,0.000221,1758000000,,,,,,,2.8,0.0006078,1758000000,,,,,,,2.8,0.0002183,1758000000
,,,,,,2.6,0.0002592,1758000000,,,,,,,2.6,0.000119,1758000000,,,,,,,2.6,0.0004802,1758000000,,,,,,,2.6,0.0001422,1758000000,,,,,,,2.6,0.0001661,1758000000,,,,,,,2.6,0.0004131,1758000000,,,,,,,2.6,0.00049,1758000000,,,,,,,2.6,0.000205,1758000000,,,,,,,2.6,0.0005645,1758000000,,,,,,,2.6,0.0002027,1758000000
,,,,,,2.4,0.0002395,1758000000,,,,,,,2.4,0.0001098,1758000000,,,,,,,2.4,0.0004432,1758000000,,,,,,,2.4,0.0001313,1758000000,,,,,,,2.4,0.0001534,1758000000,,,,,,,2.4,0.0003806,1758000000,,,,,,,2.4,0.0004522,1758000000,,,,,,,2.4,0.0001892,1758000000,,,,,,,2.4,0.0005211,1758000000,,,,,,,2.4,0.0001871,1758000000
,,,,,,2.2,0.0002194,1758000000,,,,,,,2.2,0.0001007,1758000000,,,,,,,2.2,0.0004063,1758000000,,,,,,,2.2,0.0001203,1758000000,,,,,,,2.2,0.0001407,1758000000,,,,,,,2.2,0.0003494,1758000000,,,,,,,2.2,0.0004149,1758000000,,,,,,,2.2,0.0001733,1758000000,,,,,,,2.2,0.0004777,1758000000,,,,,,,2.2,0.0001716,1758000000
,,,,,,2,0.0001986,1758000000,,,,,,,2,9.144e-05,1758000000,,,,,,,2,0.0003691,1758000000,,,,,,,2,0.0001093,1758000000,,,,,,,2,0.0001279,1758000000,,,,,,,2,0.0003167,1758000000,,,,,,,2,0.000377,1758000000,,,,,,,2,0.0001576,1758000000,,,,,,,2,0.0004339,1758000000,,,,,,,2,0.0001558,1758000000
,,,,,,1.8,0.0001784,1758000000,,,,,,,1.8,8.23e-05,1758000000,,,,,,,1.8,0.0003322,1758000000,,,,,,,1.8,9.84e-05,1758000000,,,,,,,1.8,0.0001152,1758000000,,,,,,,1.8,0.000284,1758000000,,,,,,,1.8,0.0003396,1758000000,,,,,,,1.8,0.000142,1758000000,,,,,,,1.8,0.0003906,1758000000,,,,,,,1.8,0.0001403,1758000000
,,,,,,1.6,0.000158,1758000000,,,,,,,1.6,7.317e-05,1758000000,,,,,,,1.6,0.0002953,1758000000,,,,,,,1.6,8.747e-05,1758000000,,,,,,,1.6,0.0001025,1758000000,,,,,,,1.6,0.000252,1758000000,,,,,,,1.6,0.0003031,1758000000,,,,,,,1.6,0.0001262,1758000000,,,,,,,1.6,0.0003472,1758000000,,,,,,,1.6,0.0001247,1758000000
,,,,,,1.4,0.0001382,1758000000,,,,,,,1.4,6.408e-05,1758000000,,,,,,,1.4,0.0002584,1758000000,,,,,,,1.4,7.654e-05,1758000000,,,,,,,1.4,8.974e-05,1758000000,,,,,,,1.4,0.0002199,1758000000,,,,,,,1.4,0.0002655,1758000000,,,,,,,1.4,0.0001104,1758000000,,,,,,,1.4,0.0003038,1758000000,,,,,,,1.4,0.0001091,1758000000
,,,,,,1.2,0.000118,1758000000,,,,,,,1.2,5.493e-05,1758000000,,,,,,,1.2,0.0002215,1758000000,,,,,,,1.2,6.561e-05,1758000000,,,,,,,1.2,7.698e-05,1758000000,,,,,,,1.2,0.0001879,1758000000,,,,,,,1.2,0.0002287,1758000000,,,,,,,1.2,9.48e-05,1758000000,,,,,,,1.2,0.0002604,1758000000,,,,,,,1.2,9.352e-05,1758000000
,,,,,,1,9.844e-05,1758000000,,,,,,,1,4.58e-05,1758000000,,,,,,,1,0.0001846,1758000000,,,,,,,1,5.467e-05,1758000000,,,,,,,1,6.422e-05,1758000000,,,,,,,1,0.0001565,1758000000,,,,,,,1,0.0001908,1758000000,,,,,,,1,7.892e-05,1758000000,,,,,,,1,0.000217,1758000000,,,,,,,1,7.794e-05,1758000000
,,,,,,0.8,7.856e-05,1758000000,,,,,,,0.8,3.666e-05,1758000000,,,,,,,0.8,0.0001477,1758000000,,,,,,,0.8,4.374e-05,1758000000,,,,,,,0.8,5.141e-05,1758000000,,,,,,,0.8,0.0001251,1758000000,,,,,,,0.8,0.0001529,1758000000,,,,,,,0.8,6.322e-05,1758000000,,,,,,,0.8,0.0001737,1758000000,,,,,,,0.8,6.236e-05,1758000000
,,,,,,0.6,5.877e-05,1758000000,,,,,,,0.6,2.749e-05,1758000000,,,,,,,0.6,0.0001108,1758000000,,,,,,,0.6,3.281e-05,1758000000,,,,,,,0.6,3.861e-05,1758000000,,,,,,,0.6,9.382e-05,1758000000,,,,,,,0.6,0.0001149,1758000000,,,,,,,0.6,4.74e-05,1758000000,,,,,,,0.6,0.0001303,1758000000,,,,,,,0.6,4.677e-05,1758000000
,,,,,,0.4,3.921e-05,1758000000,,,,,,,0.4,1.834e-05,1758000000,,,,,,,0.4,7.387e-05,1758000000,,,,,,,0.4,2.188e-05,1758000000,,,,,,,0.4,2.577e-05,1758000000,,,,,,,0.4,6.258e-05,1758000000,,,,,,,0.4,7.68e-05,1758000000,,,,,,,0.4,3.163e-05,1758000000,,,,,,,0.4,8.688e-05,1758000000,,,,,,,0.4,3.118e-05,1758000000
,,,,,,0.2,1.966e-05,1758000000,,,,,,,0.2,9.178e-06,1758000000,,,,,,,0.2,3.695e-05,1758000000,,,,,,,0.2,1.094e-05,1758000000,,,,,,,0.2,1.29e-05,1758000000,,,,,,,0.2,3.13e-05,1758000000,,,,,,,0.2,3.856e-05,1758000000,,,,,,,0.2,1.584e-05,1758000000,,,,,,,0.2,4.346e-05,1758000000,,,,,,,0.2,1.56e-05,1758000000
,,,,,,-0,1.724e-08,1758000000,,,,,,,-0,7.842e-09,1758000000,,,,,,,-0,3.214e-08,1758000000,,,,,,,-0,9.475e-09,1758000000,,,,,,,-0,1.002e-08,1758000000,,,,,,,-0,2.72e-08,1758000000,,,,,,,-0,3.285e-08,1758000000,,,,,,,-0,1.337e-08,1758000000,,,,,,,-0,3.748e-08,1758000000,,,,,,,-0,1.341e-08,1758000000
,,,,,,-0.2,-1.968e-05,1758000000,,,,,,,-0.2,-9.17e-06,1758000000,,,,,,,-0.2,-3.691e-05,1758000000,,,,,,,-0.2,-1.093e-05,1758000000,,,,,,,-0.2,-1.292e-05,1758000000,,,,,,,-0.2,-3.131e-05,1758000000,,,,,,,-0.2,-3.861e-05,1758000000,,,,,,,-0.2,-1.585e-05,1758000000,,,,,,,-0.2,-4.343e-05,1758000000,,,,,,,-0.2,-1.558e-05,1758000000
,,,,,,-0.4,-3.955e-05,1758000000,,,,,,,-0.4,-1.834e-05,1758000000,,,,,,,-0.4,-7.384e-05,1758000000,,,,,,,-0.4,-2.187e-05,1758000000,,,,,,,-0.4,-2.588e-05,1758000000,,,,,,,-0.4,-6.282e-05,1758000000,,,,,,,-0.4,-7.739e-05,1758000000,,,,,,,-0.4,-3.172e-05,1758000000,,,,,,,-0.4,-8.687e-05,1758000000,,,,,,,-0.4,-3.117e-05,1758000000
,,,,,,-0.6,-5.952e-05,1758000000,,,,,,,-0.6,-2.751e-05,1758000000,,,,,,,-0.6,-0.0001108,1758000000,,,,,,,-0.6,-3.281e-05,1758000000,,,,,,,-0.6,-3.889e-05,1758000000,,,,,,,-0.6,-9.439e-05,1758000000,,,,,,,-0.6,-0.0001156,1758000000,,,,,,,-0.6,-4.763e-05,1758000000,,,,,,,-0.6,-0.0001303,1758000000,,,,,,,-0.6,-4.676e-05,1758000000
,,,,,,-0.8,-7.953e-05,1758000000,,,,,,,-0.8,-3.67e-05,1758000000,,,,,,,-0.8,-0.0001477,1758000000,,,,,,,-0.8,-4.374e-05,1758000000,,,,,,,-0.8,-5.187e-05,1758000000,,,,,,,-0.8,-0.0001262,1758000000,,,,,,,-0.8,-0.0001539,1758000000,,,,,,,-0.8,-6.357e-05,1758000000,,,,,,,-0.8,-0.0001738,1758000000,,,,,,,-0.8,-6.234e-05,1758000000
,,,,,,-1,-9.977e-05,1758000000,,,,,,,-1,-4.589e-05,1758000000,,,,,,,-1,-0.0001846,1758000000,,,,,,,-1,-5.468e-05,1758000000,,,,,,,-1,-6.491e-05,1758000000,,,,,,,-1,-0.0001584,1758000000,,,,,,,-1,-0.0001918,1758000000,,,,,,,-1,-7.957e-05,1758000000,,,,,,,-1,-0.0002173,1758000000,,,,,,,-1,-7.793e-05,1758000000
,,,,,,-1.2,-0.0001203,1758000000,,,,,,,-1.2,-5.507e-05,1758000000,,,,,,,-1.2,-0.0002215,1758000000,,,,,,,-1.2,-6.562e-05,1758000000,,,,,,,-1.2,-7.796e-05,1758000000,,,,,,,-1.2,-0.0001906,1758000000,,,,,,,-1.2,-0.0002301,1758000000,,,,,,,-1.2,-9.552e-05,1758000000,,,,,,,-1.2,-0.0002607,1758000000,,,,,,,-1.2,-9.351e-05,1758000000
,,,,,,-1.4,-0.0001408,1758000000,,,,,,,-1.4,-6.43e-05,1758000000,,,,,,,-1.4,-0.0002585,1758000000,,,,,,,-1.4,-7.656e-05,1758000000,,,,,,,-1.4,-9.107e-05,1758000000,,,,,,,-1.4,-0.0002232,1758000000,,,,,,,-1.4,-0.0002684,1758000000,,,,,,,-1.4,-0.0001117,1758000000,,,,,,,-1.4,-0.0003042,1758000000,,,,,,,-1.4,-0.0001091,1758000000
,,,,,,-1.6,-0.0001614,1758000000,,,,,,,-1.6,-7.35e-05,1758000000,,,,,,,-1.6,-0.0002954,1758000000,,,,,,,-1.6,-8.75e-05,1758000000,,,,,,,-1.6,-0.0001041,1758000000,,,,,,,-1.6,-0.0002552,1758000000,,,,,,,-1.6,-0.0003072,1758000000,,,,,,,-1.6,-0.0001278,1758000000,,,,,,,-1.6,-0.0003477,1758000000,,,,,,,-1.6,-0.0001247,1758000000
,,,,,,-1.8,-0.0001822,1758000000,,,,,,,-1.8,-8.266e-05,1758000000,,,,,,,-1.8,-0.0003323,1758000000,,,,,,,-1.8,-9.843e-05,1758000000,,,,,,,-1.8,-0.0001174,1758000000,,,,,,,-1.8,-0.0002879,1758000000,,,,,,,-1.8,-0.0003466,1758000000,,,,,,,-1.8,-0.0001439,1758000000,,,,,,,-1.8,-0.0003912,1758000000,,,,,,,-1.8,-0.0001403,1758000000
,,,,,,-2,-0.0002028,1758000000,,,,,,,-2,-9.183e-05,1758000000,,,,,,,-2,-0.0003692,1758000000,,,,,,,-2,-0.0001094,1758000000,,,,,,,-2,-0.0001305,1758000000,,,,,,,-2,-0.0003214,1758000000,,,,,,,-2,-0.0003857,1758000000,,,,,,,-2,-0.00016,1758000000,,,,,,,-2,-0.0004348,1758000000,,,,,,,-2,-0.0001559,1758000000
,,,,,,-2.2,-0.0002234,1758000000,,,,,,,-2.2,-0.0001011,1758000000,,,,,,,-2.2,-0.000406,1758000000,,,,,,,-2.2,-0.0001203,1758000000,,,,,,,-2.2,-0.0001437,1758000000,,,,,,,-2.2,-0.000355,1758000000,,,,,,,-2.2,-0.000425,1758000000,,,,,,,-2.2,-0.0001762,1758000000,,,,,,,-2.2,-0.0004782,1758000000,,,,,,,-2.2,-0.0001714,1758000000
,,,,,,-2.4,-0.0002451,1758000000,,,,,,,-2.4,-0.0001103,1758000000,,,,,,,-2.4,-0.000443,1758000000,,,,,,,-2.4,-0.0001312,1758000000,,,,,,,-2.4,-0.0001569,1758000000,,,,,,,-2.4,-0.0003887,1758000000,,,,,,,-2.4,-0.0004651,1758000000,,,,,,,-2.4,-0.0001924,1758000000,,,,,,,-2.4,-0.0005218,1758000000,,,,,,,-2.4,-0.000187,1758000000
,,,,,,-2.6,-0.000266,1758000000,,,,,,,-2.6,-0.0001195,1758000000,,,,,,,-2.6,-0.0004799,1758000000,,,,,,,-2.6,-0.0001422,1758000000,,,,,,,-2.6,-0.0001701,1758000000,,,,,,,-2.6,-0.0004222,1758000000,,,,,,,-2.6,-0.0005054,1758000000,,,,,,,-2.6,-0.0002086,1758000000,,,,,,,-2.6,-0.0005654,1758000000,,,,,,,-2.6,-0.0002026,1758000000
,,,,,,-2.8,-0.0002852,1758000000,,,,,,,-2.8,-0.0001287,1758000000,,,,,,,-2.8,-0.0005168,1758000000,,,,,,,-2.8,-0.0001531,1758000000,,,,,,,-2.8,-0.0001835,1758000000,,,,,,,-2.8,-0.0004569,1758000000,,,,,,,-2.8,-0.000547,1758000000,,,,,,,-2.8,-0.0002249,1758000000,,,,,,,-2.8,-0.0006089,1758000000,,,,,,,-2.8,-0.0002182,1758000000
,,,,,,-3,-0.000306,1758000000,,,,,,,-3,-0.0001379,1758000000,,,,,,,-3,-0.0005537,1758000000,,,,,,,-3,-0.000164,1758000000,,,,,,,-3,-0.0001967,1758000000,,,,,,,-3,-0.0004926,1758000000,,,,,,,-3,-0.0005904,1758000000,,,,,,,-3,-0.0002413,1758000000,,,,,,,-3,-0.0006524,1758000000,,,,,,,-3,-0.0002337,1758000000
,,,,,,-3.2,-0.0003244,1758000000,,,,,,,-3.2,-0.0001472,1758000000,,,,,,,-3.2,-0.0005906,1758000000,,,,,,,-3.2,-0.000175,1758000000,,,,,,,-3.2,-0.0002099,1758000000,,,,,,,-3.2,-0.000527,1758000000,,,,,,,-3.2,-0.0006324,1758000000,,,,,,,-3.2,-0.0002577,1758000000,,,,,,,-3.2,-0.0006961,1758000000,,,,,,,-3.2,-0.0002493,1758000000
,,,,,,-3.4,-0.0003431,1758000000,,,,,,,-3.4,-0.0001564,1758000000,,,,,,,-3.4,-0.0006276,1758000000,,,,,,,-3.4,-0.0001859,1758000000,,,,,,,-3.4,-0.0002234,1758000000,,,,,,,-3.4,-0.000562,1758000000,,,,,,,-3.4,-0.0006752,1758000000,,,,,,,-3.4,-0.0002739,1758000000,,,,,,,-3.4,-0.0007396,1758000000,,,,,,,-3.4,-0.0002649,1758000000
,,,,,,-3.6,-0.0003593,1758000000,,,,,,,-3.6,-0.0001656,1758000000,,,,,,,-3.6,-0.0006646,1758000000,,,,,,,-3.6,-0.0001969,1758000000,,,,,,,-3.6,-0.0002368,1758000000,,,,,,,-3.6,-0.0005984,1758000000,,,,,,,-3.6,-0.0007166,1758000000,,,,,,,-3.6,-0.0002904,1758000000,,,,,,,-3.6,-0.0007833,1758000000,,,,,,,-3.6,-0.0002805,1758000000
,,,,,,-3.8,-0.0003754,1758000000,,,,,,,-3.8,-0.0001749,1758000000,,,,,,,-3.8,-0.0007014,1758000000,,,,,,,-3.8,-0.0002078,1758000000,,,,,,,-3.8,-0.0002502,1758000000,,,,,,,-3.8,-0.0006342,1758000000,,,,,,,-3.8,-0.0007574,1758000000,,,,,,,-3.8,-0.0003067,1758000000,,,,,,,-3.8,-0.0008269,1758000000,,,,,,,-3.8,-0.0002961,1758000000
,,,,,,-4,-0.0003902,1758000000,,,,,,,-4,-0.0001841,1758000000,,,,,,,-4,-0.0007383,1758000000,,,,,,,-4,-0.0002188,1758000000,,,,,,,-4,-0.0002635,1758000000,,,,,,,-4,-0.0006692,1758000000,,,,,,,-4,-0.0007983,1758000000,,,,,,,-4,-0.0003229,1758000000,,,,,,,-4,-0.0008705,1758000000,,,,,,,-4,-0.0003117,1758000000
,,,,,,-4.2,-0.0004009,1758000000,,,,,,,-4.2,-0.0001934,1758000000,,,,,,,-4.2,-0.0007752,1758000000,,,,,,,-4.2,-0.0002297,1758000000,,,,,,,-4.2,-0.0002769,1758000000,,,,,,,-4.2,-0.0007035,1758000000,,,,,,,-4.2,-0.0008395,1758000000,,,,,,,-4.2,-0.0003392,1758000000,,,,,,,-4.2,-0.0009141,1758000000,,,,,,,-4.2,-0.0003273,1758000000
